[Log] 9 (index.js, line 80)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 302 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432602653979046 (index.js, line 82)
[Log] Longitude: -75.69124917044974 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 303 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43258233448496 (index.js, line 82)
[Log] Longitude: -75.69123151246458 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 304 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43256583436845 (index.js, line 82)
[Log] Longitude: -75.69121717384405 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 305 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432556835148986 (index.js, line 82)
[Log] Longitude: -75.6911988099198 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 306 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43255237288528 (index.js, line 82)
[Log] Longitude: -75.6911926564569 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 307 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43256045028331 (index.js, line 82)
[Log] Longitude: -75.69103665809962 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 308 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43257636886613 (index.js, line 82)
[Log] Longitude: -75.69100031567359 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 309 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4325912339721 (index.js, line 82)
[Log] Longitude: -75.69096637813345 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 310 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43260124023548 (index.js, line 82)
[Log] Longitude: -75.69094353319088 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 311 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43261219565582 (index.js, line 82)
[Log] Longitude: -75.6909185220502 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 312 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43262264622261 (index.js, line 82)
[Log] Longitude: -75.69090967263378 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 313 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432615359918024 (index.js, line 82)
[Log] Longitude: -75.69092347420502 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 314 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:26 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43261151118623 (index.js, line 82)
[Log] Longitude: -75.69092008481675 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 315 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43261571168746 (index.js, line 82)
[Log] Longitude: -75.69092902389434 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 316 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432610534685466 (index.js, line 82)
[Log] Longitude: -75.69092231420655 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 317 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43260973142742 (index.js, line 82)
[Log] Longitude: -75.69092414807528 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 318 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:30 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43261129497748 (index.js, line 82)
[Log] Longitude: -75.69092057823582 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 319 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:31 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43261101351549 (index.js, line 82)
[Log] Longitude: -75.69092122095753 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 320 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43261274410458 (index.js, line 82)
[Log] Longitude: -75.69091726967599 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 321 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:33 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43261351266809 (index.js, line 82)
[Log] Longitude: -75.69091551536985 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 322 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:34 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43261301936291 (index.js, line 82)
[Log] Longitude: -75.69091664136067 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 323 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:35 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43261276570249 (index.js, line 82)
[Log] Longitude: -75.69091722056328 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 324 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43261124541128 (index.js, line 82)
[Log] Longitude: -75.69092863632955 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 325 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:37 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43262774128973 (index.js, line 82)
[Log] Longitude: -75.69096802740887 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 326 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:38 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43262145486235 (index.js, line 82)
[Log] Longitude: -75.69098914980486 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 327 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43261395305901 (index.js, line 82)
[Log] Longitude: -75.69101521752373 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 328 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:40 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43261449788272 (index.js, line 82)
[Log] Longitude: -75.69103860303358 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 329 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43261152230709 (index.js, line 82)
[Log] Longitude: -75.69105050533608 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 330 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:42 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43260594834148 (index.js, line 82)
[Log] Longitude: -75.69106525748566 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 331 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43260234412312 (index.js, line 82)
[Log] Longitude: -75.69107489667431 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 332 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43259777598589 (index.js, line 82)
[Log] Longitude: -75.6910941750516 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 333 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43259178292512 (index.js, line 82)
[Log] Longitude: -75.69110540680185 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 334 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:46 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43253911934773 (index.js, line 82)
[Log] Longitude: -75.69108535761188 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 335 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43252862045671 (index.js, line 82)
[Log] Longitude: -75.69110932690819 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 336 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43251937562251 (index.js, line 82)
[Log] Longitude: -75.6911304332607 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 337 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:49 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43248464935019 (index.js, line 82)
[Log] Longitude: -75.69114773534238 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 338 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432448737006744 (index.js, line 82)
[Log] Longitude: -75.69111852310016 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 339 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:51 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43240497676292 (index.js, line 82)
[Log] Longitude: -75.69108292718738 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 340 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432362085000264 (index.js, line 82)
[Log] Longitude: -75.69104803751543 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 341 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:53 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43231394534766 (index.js, line 82)
[Log] Longitude: -75.6910088792938 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 342 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43226690232848 (index.js, line 82)
[Log] Longitude: -75.69097061328648 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 343 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432224641169825 (index.js, line 82)
[Log] Longitude: -75.6909362370061 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 344 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432178799526014 (index.js, line 82)
[Log] Longitude: -75.69089894801436 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 345 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43213072864712 (index.js, line 82)
[Log] Longitude: -75.69085984610865 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 346 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:58 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43209121585944 (index.js, line 82)
[Log] Longitude: -75.69082770511159 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 347 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:59 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43205760231568 (index.js, line 82)
[Log] Longitude: -75.69080038698303 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 348 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43202751567948 (index.js, line 82)
[Log] Longitude: -75.69077630079846 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 349 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:01 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43200236787692 (index.js, line 82)
[Log] Longitude: -75.69075616851478 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 350 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:02 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43198370869602 (index.js, line 82)
[Log] Longitude: -75.69074123071914 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 351 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:03 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43197517766013 (index.js, line 82)
[Log] Longitude: -75.69073440110515 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 352 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43197483668519 (index.js, line 82)
[Log] Longitude: -75.69073412803846 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 353 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:05 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4319782105907 (index.js, line 82)
[Log] Longitude: -75.69073682923772 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 354 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43197809019255 (index.js, line 82)
[Log] Longitude: -75.6907367329768 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 355 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43196893671564 (index.js, line 82)
[Log] Longitude: -75.69072940503247 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 356 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4319552476259 (index.js, line 82)
[Log] Longitude: -75.69071844602149 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 357 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:09 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431938710103694 (index.js, line 82)
[Log] Longitude: -75.6907052065435 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 358 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43191834303841 (index.js, line 82)
[Log] Longitude: -75.69068890177732 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 359 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:11 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4318993525046 (index.js, line 82)
[Log] Longitude: -75.69067369844561 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 360 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43187968001338 (index.js, line 82)
[Log] Longitude: -75.69065794963535 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 361 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43186255328395 (index.js, line 82)
[Log] Longitude: -75.69065230596948 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 362 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43177093652332 (index.js, line 82)
[Log] Longitude: -75.69068316966877 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 363 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43175053791923 (index.js, line 82)
[Log] Longitude: -75.69072838643478 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 364 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431738176378566 (index.js, line 82)
[Log] Longitude: -75.69075578772754 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 365 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431718992089266 (index.js, line 82)
[Log] Longitude: -75.69079891000001 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 366 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43170150785125 (index.js, line 82)
[Log] Longitude: -75.6908400166867 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 367 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43168182541102 (index.js, line 82)
[Log] Longitude: -75.69088629199541 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 368 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43166688883721 (index.js, line 82)
[Log] Longitude: -75.69092140889552 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 369 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43164408520531 (index.js, line 82)
[Log] Longitude: -75.69097502164368 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 370 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43162153385047 (index.js, line 82)
[Log] Longitude: -75.6910280417651 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 371 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43160044841285 (index.js, line 82)
[Log] Longitude: -75.69107761548366 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 372 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43158148764204 (index.js, line 82)
[Log] Longitude: -75.69112219345698 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 373 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43155934754898 (index.js, line 82)
[Log] Longitude: -75.69117424605793 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 374 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:26 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43154277475608 (index.js, line 82)
[Log] Longitude: -75.69121321012062 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 375 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431529677908195 (index.js, line 82)
[Log] Longitude: -75.69124400215514 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 376 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431519075433194 (index.js, line 82)
[Log] Longitude: -75.69126892914937 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 377 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43151206310254 (index.js, line 82)
[Log] Longitude: -75.69128541530517 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 378 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:30 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431510072151006 (index.js, line 82)
[Log] Longitude: -75.69129009607423 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 379 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:31 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43150940857707 (index.js, line 82)
[Log] Longitude: -75.69129165654886 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 380 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431510965724065 (index.js, line 82)
[Log] Longitude: -75.69128799535974 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 381 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:33 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43151047286879 (index.js, line 82)
[Log] Longitude: -75.69128915376496 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 382 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:34 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431510034698604 (index.js, line 82)
[Log] Longitude: -75.69129018447711 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 383 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:35 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43151073940125 (index.js, line 82)
[Log] Longitude: -75.69128852708673 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 384 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4315099469267 (index.js, line 82)
[Log] Longitude: -75.69129039075051 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 385 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:37 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43151082234799 (index.js, line 82)
[Log] Longitude: -75.69128833260038 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 386 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:38 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431508665502925 (index.js, line 82)
[Log] Longitude: -75.69129340299696 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 387 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43150324960877 (index.js, line 82)
[Log] Longitude: -75.69130613628658 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 388 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:40 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43149563160395 (index.js, line 82)
[Log] Longitude: -75.69132404671109 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 389 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43148853448546 (index.js, line 82)
[Log] Longitude: -75.69134073259193 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 390 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:42 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43147422444197 (index.js, line 82)
[Log] Longitude: -75.69137437643803 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 391 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.431461228906564 (index.js, line 82)
[Log] Longitude: -75.69140493011218 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 392 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43144053401746 (index.js, line 82)
[Log] Longitude: -75.69145358509559 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 393 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4314234069851 (index.js, line 82)
[Log] Longitude: -75.69149385195487 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 394 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:46 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4313988000213 (index.js, line 82)
[Log] Longitude: -75.69155170476733 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 395 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43137669570069 (index.js, line 82)
[Log] Longitude: -75.69160367354925 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 396 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43135134311283 (index.js, line 82)
[Log] Longitude: -75.69166327935818 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 397 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:49 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43132211061526 (index.js, line 82)
[Log] Longitude: -75.69173200638033 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 398 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43129798796294 (index.js, line 82)
[Log] Longitude: -75.69178872043267 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 399 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:08:51 GMT-0500 (EST) (index.js, line 81)
