[Log] 13 (index.js, line 80)
[Log] Longitude: -75.68953273189017 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 630 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.40996189758121 (index.js, line 82)
[Log] Longitude: -75.68920519922195 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 631 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4101097372067 (index.js, line 82)
[Log] Longitude: -75.6888817199052 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 632 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:46 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.410259354696166 (index.js, line 82)
[Log] Longitude: -75.68855243936679 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 633 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41040855752536 (index.js, line 82)
[Log] Longitude: -75.68822333517262 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 634 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41055241837338 (index.js, line 82)
[Log] Longitude: -75.68788686598907 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 635 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:49 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41068764272275 (index.js, line 82)
[Log] Longitude: -75.68755091908811 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 636 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41082692838144 (index.js, line 82)
[Log] Longitude: -75.6872198459691 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 637 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:51 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41096577680282 (index.js, line 82)
[Log] Longitude: -75.68687532356259 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 638 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41109358037252 (index.js, line 82)
[Log] Longitude: -75.68653922382558 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 639 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:53 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.411221316705664 (index.js, line 82)
[Log] Longitude: -75.68621455913224 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 640 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41135144936883 (index.js, line 82)
[Log] Longitude: -75.68588432757937 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 641 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.411470766563475 (index.js, line 82)
[Log] Longitude: -75.68555937710111 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 642 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4115925758068 (index.js, line 82)
[Log] Longitude: -75.68524552861146 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 643 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.411707097570336 (index.js, line 82)
[Log] Longitude: -75.68492676284022 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 644 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:58 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41182874237816 (index.js, line 82)
[Log] Longitude: -75.68461612688104 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 645 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:55:59 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.411947542825466 (index.js, line 82)
[Log] Longitude: -75.68430012923245 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 646 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4120637592472 (index.js, line 82)
[Log] Longitude: -75.68399149728702 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 647 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:01 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41216401971456 (index.js, line 82)
[Log] Longitude: -75.6836935129404 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 648 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:02 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4122648263605 (index.js, line 82)
[Log] Longitude: -75.6833936146625 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 649 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:03 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41236147029125 (index.js, line 82)
[Log] Longitude: -75.68310515377534 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 650 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.412450867950724 (index.js, line 82)
[Log] Longitude: -75.68280611220517 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 651 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:05 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.412547494294785 (index.js, line 82)
[Log] Longitude: -75.68252206915359 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 652 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41262553146775 (index.js, line 82)
[Log] Longitude: -75.6822353922359 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 653 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.412705502648315 (index.js, line 82)
[Log] Longitude: -75.6819613544648 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 654 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41279990482622 (index.js, line 82)
[Log] Longitude: -75.6816723664318 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 655 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:09 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41288849802125 (index.js, line 82)
[Log] Longitude: -75.68138788586074 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 656 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41298335292529 (index.js, line 82)
[Log] Longitude: -75.681108029301 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 657 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:11 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41309153941334 (index.js, line 82)
[Log] Longitude: -75.6808162116897 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 658 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41319364432543 (index.js, line 82)
[Log] Longitude: -75.68055697628934 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 659 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41330235185982 (index.js, line 82)
[Log] Longitude: -75.68028560826816 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 660 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.413402274856 (index.js, line 82)
[Log] Longitude: -75.68001361651791 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 661 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.413530781091936 (index.js, line 82)
[Log] Longitude: -75.67972701525088 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 662 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.413647765676814 (index.js, line 82)
[Log] Longitude: -75.67944669175819 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 663 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.413766353115236 (index.js, line 82)
[Log] Longitude: -75.67916752492356 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 664 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41390695587761 (index.js, line 82)
[Log] Longitude: -75.67889072209381 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 665 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41403320156542 (index.js, line 82)
[Log] Longitude: -75.67860966555371 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 666 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41413131174204 (index.js, line 82)
[Log] Longitude: -75.67834655761315 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 667 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.414227661718996 (index.js, line 82)
[Log] Longitude: -75.67809627398445 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 668 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41433084294704 (index.js, line 82)
[Log] Longitude: -75.67784381106092 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 669 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41443423372266 (index.js, line 82)
[Log] Longitude: -75.67760677083923 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 670 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.414538378869565 (index.js, line 82)
[Log] Longitude: -75.67739085301353 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 671 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.414632968646856 (index.js, line 82)
[Log] Longitude: -75.67717040896012 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 672 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:26 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41471770968792 (index.js, line 82)
[Log] Longitude: -75.67696865655078 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 673 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41480006188658 (index.js, line 82)
[Log] Longitude: -75.67675760022892 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 674 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41487897750494 (index.js, line 82)
[Log] Longitude: -75.67653858109905 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 675 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41493777660402 (index.js, line 82)
[Log] Longitude: -75.67635192755094 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 676 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41499681786617 (index.js, line 82)
[Log] Longitude: -75.6761581579545 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 677 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:30 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41503380921243 (index.js, line 82)
[Log] Longitude: -75.67601771680059 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 678 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41501641344568 (index.js, line 82)
[Log] Longitude: -75.67574965888159 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 679 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:33 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41496454970454 (index.js, line 82)
[Log] Longitude: -75.67555903424558 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 680 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:34 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41490143792847 (index.js, line 82)
[Log] Longitude: -75.6753202299328 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 681 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:35 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.414843599717024 (index.js, line 82)
[Log] Longitude: -75.67516189666492 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 682 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41476720998023 (index.js, line 82)
[Log] Longitude: -75.67496796920784 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 683 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:37 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41468946267423 (index.js, line 82)
[Log] Longitude: -75.67481308251216 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 684 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:38 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41463556703684 (index.js, line 82)
[Log] Longitude: -75.67461644306375 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 685 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41458955038843 (index.js, line 82)
[Log] Longitude: -75.67445936619832 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 686 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:40 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41457852818576 (index.js, line 82)
[Log] Longitude: -75.67424856133356 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 687 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41459915676364 (index.js, line 82)
[Log] Longitude: -75.67409366764366 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 688 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:42 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4146527133963 (index.js, line 82)
[Log] Longitude: -75.67386750340717 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 689 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.414721277772735 (index.js, line 82)
[Log] Longitude: -75.67370004231974 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 690 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.414804350626255 (index.js, line 82)
[Log] Longitude: -75.67359051637736 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 691 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41494083977847 (index.js, line 82)
[Log] Longitude: -75.67346610801263 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 692 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41508216162875 (index.js, line 82)
[Log] Longitude: -75.67337903845609 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 693 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41522332338663 (index.js, line 82)
[Log] Longitude: -75.67333301224946 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 694 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.415363973028356 (index.js, line 82)
[Log] Longitude: -75.67330373432033 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 695 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:49 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41550955294604 (index.js, line 82)
[Log] Longitude: -75.67329527894721 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 696 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.415662849462414 (index.js, line 82)
[Log] Longitude: -75.67331309469853 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 697 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:51 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41582317249904 (index.js, line 82)
[Log] Longitude: -75.67335111674787 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 698 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41596915573214 (index.js, line 82)
[Log] Longitude: -75.67341122595023 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 699 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:53 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41611606116834 (index.js, line 82)
[Log] Longitude: -75.67351634295706 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 700 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41627251507152 (index.js, line 82)
[Log] Longitude: -75.67362806303527 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 701 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41642355859453 (index.js, line 82)
[Log] Longitude: -75.67372753187962 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 702 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.416591272981385 (index.js, line 82)
[Log] Longitude: -75.6738668849382 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 703 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.416745304683154 (index.js, line 82)
[Log] Longitude: -75.67403609313553 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 704 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:58 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41689138697282 (index.js, line 82)
[Log] Longitude: -75.67418352072305 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 705 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:56:59 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.417038963595225 (index.js, line 82)
[Log] Longitude: -75.67435220307632 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 706 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41717703647821 (index.js, line 82)
[Log] Longitude: -75.67453384490726 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 707 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:01 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.417304085431134 (index.js, line 82)
[Log] Longitude: -75.6747006802051 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 708 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:02 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41742496409102 (index.js, line 82)
[Log] Longitude: -75.674904331059 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 709 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:03 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41754309276109 (index.js, line 82)
[Log] Longitude: -75.67510736081012 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 710 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.417643501172314 (index.js, line 82)
[Log] Longitude: -75.67530890704408 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 711 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:05 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41774667810664 (index.js, line 82)
[Log] Longitude: -75.67553407652983 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 712 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.417839344887 (index.js, line 82)
[Log] Longitude: -75.6757570262278 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 713 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.417921302005475 (index.js, line 82)
[Log] Longitude: -75.67599244883255 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 714 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41800237774138 (index.js, line 82)
[Log] Longitude: -75.67624927757846 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 715 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:09 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41809359535584 (index.js, line 82)
[Log] Longitude: -75.67651046595398 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 716 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41817994264192 (index.js, line 82)
[Log] Longitude: -75.67677485898248 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 717 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:11 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41826723340603 (index.js, line 82)
[Log] Longitude: -75.67706048702827 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 718 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41836487287973 (index.js, line 82)
[Log] Longitude: -75.67732431985434 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 719 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41845899997797 (index.js, line 82)
[Log] Longitude: -75.6775949028227 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 720 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.418538097276524 (index.js, line 82)
[Log] Longitude: -75.6778532015765 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 721 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41862105595257 (index.js, line 82)
[Log] Longitude: -75.67812105729847 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 722 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41870668132039 (index.js, line 82)
[Log] Longitude: -75.67839701725417 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 723 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.418794193246704 (index.js, line 82)
[Log] Longitude: -75.67866969514279 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 724 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41888274042992 (index.js, line 82)
[Log] Longitude: -75.67892930729998 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 725 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41896441303192 (index.js, line 82)
[Log] Longitude: -75.67918979193432 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 726 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4190655216808 (index.js, line 82)
[Log] Longitude: -75.67946087559497 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 727 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:21 GMT-0500 (EST) (index.js, line 81)
